step,coherence,ethical,symbolic,entropy,effective_archetype,memory_influence
853,0.5335404002677077,0.618906864310541,0.5518661206238695,0.45465011458297544,1.0,0.7814810274343301
854,0.6611653984078022,0.7669518621530507,0.7371122413030531,0.3627075158567833,1.0,0.7814167567330459
855,0.5438323405061722,0.6308455149871599,0.5676694868029585,0.36371175938102657,1.0,0.7813378463608179
856,0.8201568503100195,0.9513819463596227,0.9118386785409915,0.16463628167791305,1.0,0.781207681529221
857,0.8256863072743299,0.9577961164382228,0.9165837804809154,0.21458731558593228,1.0,0.7810612542697641
858,0.44797138407581566,0.5196468055279462,0.41980738511405147,0.5513762924809643,1.0,0.7809209699966013
859,0.6431543138822224,0.7460590041033781,0.7128772593163639,0.348619643052473,1.0,0.7807099696179036
860,0.7057317375552986,0.8186488155641465,0.7934531571047547,0.36554926374605984,1.0,0.7804794685913168
861,0.7921318015393639,0.9188728897856623,0.8864254750271273,0.18225534159301932,1.0,0.7802453124197577
862,0.8043446369860289,0.9330397789037936,0.8977821893549607,0.23211829414169077,1.0,0.7800106770644992
863,0.694058674850846,0.8051080628269816,0.7792206823529955,0.28940410866754224,1.0,0.7798046782482311
864,0.6159340291462352,0.714483473809633,0.6748294641424502,0.33502507331830983,1.0,0.7796302053256509
865,0.6972640781237495,0.8088263306235495,0.7831670426332212,0.2804839506786449,1.0,0.7794597790807424
866,0.7003907320089003,0.8124532491303245,0.786988722409358,0.21715166677300562,1.0,0.7793566769560271
867,0.598870735590192,0.6946900532846227,0.6502030723660401,0.38489868802712274,1.0,0.7792693488877516
868,0.5149784198243781,0.5973749669962787,0.5232057053436321,0.5185554730841235,1.0,0.7791913458718666
869,0.704914150085028,0.8177004140986326,0.7924688421894595,0.2509680154460598,1.0,0.779105933377614
870,0.5722581684609193,0.6638194754146665,0.6107975645360698,0.3735598672893217,1.0,0.7790378824600106
871,0.7721174839357308,0.8956562813654478,0.8668603887506361,0.23094332015897753,1.0,0.7789697428521358
872,0.6391961482198345,0.7414675319350081,0.7074471009251209,0.40540326081938655,1.0,0.7789394360786097
873,0.814169673022369,0.9444368207059481,0.9066015995806933,0.1536450371982052,1.0,0.7789309767675552
874,0.6432289806312428,0.7461456175322417,0.7129793424724583,0.2634647112588615,1.0,0.7789267571812176
875,0.4968642798202619,0.5763625645915038,0.4951397332829648,0.548480038635178,1.0,0.7789410111151012
876,0.41010790175031075,0.4757251660303605,0.3629664179631559,0.6908787477129075,1.0,0.7789086432992571
877,0.7494242833076579,0.8693321686368832,0.8432334469174587,0.2324499098808589,1.0,0.7788086056670945
878,0.6201985633835905,0.719430333524965,0.6808954336446151,0.3918975413063554,1.0,0.7787465038579264
879,0.5743559660539334,0.6662529206225628,0.613942332800399,0.5228213560313094,1.0,0.778652049683501
880,0.5554603366460854,0.6443339905094592,0.5854168691206925,0.5525013092763083,1.0,0.7785655314901441
881,0.6167673791588869,0.7154501598243089,0.6760177486773404,0.37322080850852113,1.0,0.7784671124468235
882,0.732155308335494,0.8493001576691732,0.8242274969678647,0.26450915143893877,1.0,0.7783663305976509
883,0.6275008734616425,0.7279010132155054,0.6911944861816027,0.339806845658869,1.0,0.7783087959185313
884,0.41371639024645673,0.47991101268588987,0.368296829224116,0.4847464898716683,1.0,0.7782461475917448
885,0.5768066851953179,0.6690957548265688,0.6176084779334049,0.33691323702949105,1.0,0.7781317399728329
886,0.4016974341569125,0.4659690236220186,0.3506261882212962,0.7762881953091563,1.0,0.7780148445326948
887,0.37478912683325755,0.4347553871265788,0.31202311242362085,0.48431590413909853,1.0,0.7778936274933739
888,0.6326198003391392,0.7338389683934016,0.6983456783595896,0.3421600186491081,1.0,0.7777424283295764
889,0.7919977437605003,0.9187173827621804,0.8862983771944644,0.238894723147613,1.0,0.7775893541002235
890,0.684621329632233,0.7941607423733904,0.7674366076248392,0.3880052051846852,1.0,0.7774866870572941
891,0.4546957690855262,0.5274470921392105,0.4300771757261986,0.5025451162697159,1.0,0.7774115410818658
892,0.4749712833671296,0.5509666887058704,0.4612560398528016,0.5036344028910433,1.0,0.7773024419302872
893,0.6594380587151508,0.764948148109575,0.7348226899962838,0.3192338395938801,1.0,0.7771500021734232
894,0.6644903809771799,0.7708088419335288,0.7414981386708019,0.42778932968411465,1.0,0.7770100445578906
895,0.604404001222972,0.7011086414186476,0.65824878742254,0.4270076897739877,1.0,0.7768940112520637
896,0.7371941693856987,0.8551452364874106,0.8298644020595727,0.3129212825367397,1.0,0.7767455851561424
897,0.49806792798598504,0.5777587964637427,0.49700531166757156,0.5932121404653928,1.0,0.7766256542198378
898,0.7128373242918525,0.8268912961785491,0.8019273530528995,0.2798289142134883,1.0,0.7764917865741691
899,0.7927039387633804,0.9195365689655214,0.8869673116160329,0.21397665901086044,1.0,0.776372995871924
900,0.7388896924349104,0.8571120432244962,0.8317442976442833,0.2719784062888181,1.0,0.7763171261934624
901,0.6351612703304687,0.7367870735833437,0.7018745751998254,0.3538258834902052,1.0,0.7763074440147498
902,0.5090324573377598,0.5904776505118015,0.5139979297354553,0.5232480251386606,1.0,0.7762998537999759
903,0.6473075561113758,0.750876765089196,0.7185354928678436,0.37839298356592604,1.0,0.7762844793033861
904,0.5651702437836171,0.655597482788996,0.6001294710369267,0.5539346260307739,1.0,0.7763209206176219
905,0.5311967844698287,0.6161882699850013,0.5482572101324364,0.5188448405344896,1.0,0.7763243121783964
906,0.7615557414699458,0.8834046601051372,0.8560551076568201,0.2586307431978218,1.0,0.7763050391929529
907,0.5030956205380935,0.5835909198241885,0.5047981160433742,0.3837745728672282,1.0,0.7763236046288453
908,0.6263013513932019,0.7265095676161143,0.6895104849052667,0.4576615176378574,1.0,0.776298148543535
909,0.6468421794415787,0.7503369281522314,0.7179035184899736,0.4142307098097561,1.0,0.7762703860310965
910,0.697835580824035,0.8094892737558806,0.7838676354285516,0.22127966357514842,1.0,0.7762262628221022
911,0.732745001554809,0.8499842018035786,0.8248910473292048,0.279798708183705,1.0,0.7762045392664156
912,0.7270264807030467,0.8433507176155343,0.81841317908819,0.20030173896030054,1.0,0.7762071674831679
913,0.5778328187337594,0.6702860697311609,0.6191410050432614,0.4949302655975111,1.0,0.7762275824945404
914,0.6872678194226087,0.7972306705302262,0.7707658783327266,0.29815999257500947,1.0,0.7762158638596619
915,0.6767319685891584,0.7850090835634238,0.7573992694289089,0.30289135817911,1.0,0.7762133124892706
916,0.43931056829581183,0.5096002592231418,0.4066466169394902,0.44501875368458255,1.0,0.7762316483144809
917,0.8311984310946463,0.9641901800697898,0.9212270869900819,0.11893626551698659,1.0,0.7761983259341766
918,0.6374603095055608,0.7394539590264506,0.7050543037199632,0.26826623270407135,1.0,0.7762129879755508
919,0.8837173181110233,1.0,0.9612561141943239,0.09042578294957797,1.0,0.7762139598638154
920,0.5261592387183504,0.6103447169132865,0.54048911368565,0.4007642003941742,1.0,0.7762272154278409
921,0.6251902383643617,0.7252206765026596,0.6879478432475747,0.41185704472679213,1.0,0.7762224368278821
922,0.5844342292380466,0.6779437059161341,0.628963309774666,0.38080478168820475,1.0,0.7761762495263659
923,0.8136937958746232,0.943884803214563,0.9061808971375527,0.1948725031906826,1.0,0.7761479841075989
924,0.6455975454069156,0.7488931526720222,0.7162107869928267,0.2780930834441411,1.0,0.7761391351765108
925,0.7463775994340093,0.8657980153434509,0.8399445703948254,0.3067164332903867,1.0,0.776138366214209
926,0.50813487095983,0.5894364503134029,0.5126073119042958,0.5944809481512409,1.0,0.7761355531603051
927,0.6604302284555607,0.7660990650084505,0.7361387095345038,0.3180616426827421,1.0,0.7761476157757627
928,0.6593957821213864,0.7648991072608083,0.734766559041601,0.24635044803809644,1.0,0.7761375028092281
929,0.7215892763857205,0.8370435606074358,0.8121651086319706,0.29072621620945865,1.0,0.7761627995409484
930,0.47387460785658925,0.5496945451136436,0.45956312505613156,0.5348441929194325,1.0,0.7761847941876192
931,0.5115335808773624,0.5933789538177405,0.5178720976994735,0.36724477671811956,1.0,0.7762139975447662
932,0.7426258687547084,0.8614460077554619,0.835856705634536,0.19372208457249238,1.0,0.7762465167087182
933,0.5354280185646908,0.6210965015350414,0.5547702856549324,0.46617717838679945,1.0,0.7763021859028127
934,0.5892698030160509,0.6835529714986192,0.6361158288919861,0.4641034438898496,1.0,0.7763741559599618
935,0.5422171090149212,0.6289718464573086,0.565194624892718,0.5882622471589598,1.0,0.7764377207452733
936,0.8133125933762966,0.9434426083165042,0.9058434190430744,0.19769302365691413,1.0,0.7764827306722129
937,0.7806527427115431,0.9055571815453901,0.8753495870484831,0.24249356530374747,1.0,0.7765741332875413
938,0.5316753778294824,0.6167434382821997,0.5489944667637223,0.5736815635340679,1.0,0.7766652075474227
939,0.7062760251325834,0.8192801891537969,0.7941073843543476,0.33388347003726615,1.0,0.7767469098038213
940,0.7079381277999289,0.8212082282479176,0.7960999847224456,0.3344228153654955,1.0,0.7768796261982176
941,0.6834449560815765,0.7927961490546288,0.7659506098617341,0.26256180040459043,1.0,0.7770009551605291
942,0.33640317375056844,0.39022768155065946,0.259677758031735,0.6676876636801989,1.0,0.777147730684894
943,0.5028158845759586,0.5832664261081121,0.5043645489942077,0.35921252452116204,1.0,0.7772323778371881
944,0.6988082884325915,0.8106176145818061,0.7850579497923698,0.2115314448834299,1.0,0.7773117751760881
945,0.6044819268680633,0.7011990351669536,0.6583616977384896,0.451511528762426,1.0,0.7773990651067095
946,0.5051042245409751,0.5859209004675312,0.5079111186489438,0.4010866149823521,1.0,0.7775021092658612
947,0.8063459376322596,0.9353612876534212,0.8996014666443639,0.20767784455306137,1.0,0.7775835274076095
948,0.43137186121014925,0.5003913590037732,0.3946579913959391,0.6159868956341142,1.0,0.777701830274488
949,0.6319406185052966,0.7330511174661442,0.6974001745491433,0.303132020418869,1.0,0.7777900716026307
950,0.6039060875309609,0.7005310615359147,0.657527070869113,0.5117246694442288,1.0,0.7778716685242266
951,0.6138005869551245,0.7120086808679446,0.6717810139116741,0.32411131435510715,1.0,0.777949040603261
952,0.7183195704360227,0.8332507017057864,0.8083662853181124,0.2911183578304873,1.0,0.7779831154077461
953,0.5458614888642684,0.6331993270825514,0.5707754535078281,0.5779021703864379,1.0,0.7780234400463186
954,0.5476967922411966,0.6353282789997882,0.5735816143656631,0.45339402350560104,1.0,0.7780647727416814
955,0.6294554670672394,0.7301683417979978,0.6939318514536124,0.2678465663416024,1.0,0.7780844411070733
956,0.7473595246453628,0.866937048588621,0.8410075669541166,0.24318001894284946,1.0,0.7781189315842844
957,0.6036913395066986,0.7002819538277705,0.6572156565817581,0.37859490958933184,1.0,0.7781392838285595
958,0.5455683176931981,0.6328592485241099,0.5703269222891013,0.5578684150693082,1.0,0.7781190664113082
959,0.4589120120237915,0.5323379339475982,0.43653667061032075,0.47050645931862123,1.0,0.7781170229646255
960,0.7161843145241501,0.8307738048480142,0.8058687450474789,0.3434270657634222,1.0,0.7780818772070088
961,0.5885057125928149,0.6826666266076654,0.6349881006342034,0.37776135219603396,1.0,0.7780496672859751
962,0.6918999478710798,0.8026039395304526,0.776546825453173,0.35308480090324307,1.0,0.777981770966562
963,0.7350932589998977,0.8527081804398815,0.827523249199577,0.3066489581498187,1.0,0.7778956714926906
964,0.6875549467368817,0.7975637382147829,0.7711259316959207,0.2328228047619864,1.0,0.7778195412281821
965,0.8500805963957679,0.9860934918190909,0.936484491979931,0.18226100108137708,1.0,0.7777585866367751
966,0.8517676350760158,0.9880504566881785,0.937799471787613,0.111035826259573,1.0,0.7777269676563994
967,0.638429079642009,0.7405777323847306,0.7063905739003072,0.36675533479771366,1.0,0.7777235450879871
968,0.6691252436164992,0.7761852825951391,0.7475645588648888,0.24945584494444384,1.0,0.7777273456985564
969,0.5097962851255353,0.591363690745621,0.5151812068618781,0.6173724091095009,1.0,0.7777587787190912
970,0.3167617823657122,0.3674436675442262,0.23431093078154364,0.5041737194553487,1.0,0.7777541475333174
971,0.7001152280545068,0.812133664543228,0.7866530811066396,0.34413960514783076,1.0,0.7777036659336195
972,0.6343931989150368,0.7358961107414427,0.700809615622662,0.47465570328692896,1.0,0.777641738375854
973,0.5961413908605125,0.6915240133981946,0.6462143493105625,0.32555711807806126,1.0,0.7775808041139465
974,0.5372606520634788,0.6232223563936355,0.5575875402701985,0.4601783314141264,1.0,0.7774824527891072
975,0.7361390744099878,0.853921326315586,0.8286902849865059,0.2264084340782194,1.0,0.7773679777048709
976,0.48880852339267133,0.5670178871354988,0.48265773623869135,0.39778898694810916,1.0,0.7773000063361877
977,0.461929779542125,0.535838544268865,0.44116869000382114,0.5409306387893902,1.0,0.7772482402204608
978,0.5676484088127162,0.6584721542227508,0.6038666548363655,0.4816448006318246,1.0,0.7771462780775278
979,0.6188762228988659,0.7178964185626845,0.679018482810663,0.27459873727402284,1.0,0.7770379157710601
980,0.5122283557815216,0.5941848927065652,0.5189480490110892,0.40513290934316454,1.0,0.7769408179800184
981,0.4222073301911764,0.48976050302176466,0.3809189289740478,0.44020665138448084,1.0,0.7768388513661524
982,0.6547241375040531,0.7594799995047017,0.7285364642660479,0.2953727697466758,1.0,0.7767049229418881
983,0.5342479862477306,0.6197276640473676,0.5529550413206351,0.5845172217121428,1.0,0.7765610747596022
984,0.546781642186448,0.6342667049362797,0.5721827336436688,0.4999726618537106,1.0,0.7764047565030863
985,0.6120698713783305,0.7100010507988634,0.6693013798801938,0.3001295569446427,1.0,0.7762770795396152
986,0.6396983250239768,0.7420500570278132,0.7081380439385523,0.31172620913420057,1.0,0.776159580258561
987,0.5783728267883032,0.6709124790744317,0.6199468999576476,0.49113360250906235,1.0,0.7760884461162946
988,0.643324800463756,0.746256768537957,0.7131103265979493,0.28203601432113284,1.0,0.7760560910642882
989,0.6572190415039805,0.7623740881446175,0.7318704291723205,0.4343310099167705,1.0,0.7760266335638643
990,0.729387646185713,0.8460896695754271,0.82109952278624,0.2780327518745772,1.0,0.7759737996220468
991,0.8325212577358102,0.96572465897354,0.9223285696048822,0.12909871808191425,1.0,0.7759306086354638
992,0.6253973408332472,0.7254609153665668,0.688239307234477,0.3045230111336771,1.0,0.7759567219664351
993,0.6463396527483348,0.7497539971880685,0.7172205143838397,0.32167275935044937,1.0,0.7760091285878212
994,0.55009696327655,0.6381124774007981,0.5772468256314447,0.5462247681429743,1.0,0.7760576052974917
995,0.3811333197357813,0.4421146508935064,0.32099507522650195,0.5090141938985021,1.0,0.7760840368906858
996,0.8552330677607657,0.9920703586024883,0.9404761688272097,0.1770087069198369,1.0,0.7760694868134166
997,0.6753940859596507,0.7834571397131949,0.7556805929585837,0.4148878560778711,1.0,0.7760766202401728
998,0.5035906573550535,0.5841651625318621,0.5055653694150788,0.5223729538855956,1.0,0.7761154583725617
999,0.6507821588991411,0.7549073043230038,0.7232375024712859,0.3273484811722044,1.0,0.7761154669609303
1000,0.5694152597766906,0.6605217013409612,0.6065264283072225,0.4192112645990039,1.0,0.7760899293712723
1001,0.6898195081180931,0.8001906294169882,0.7739577259185868,0.3994385426100861,1.0,0.7760346525114256
1002,0.4714253866257188,0.5468534484858338,0.45578453682476366,0.665691254662048,1.0,0.7759908724401761
1003,0.7724182360006371,0.8960051537607391,0.8671632052319719,0.18845456821172882,1.0,0.7759416364983358
1004,0.30850041087005525,0.3578604766092641,0.2239504899747377,0.8513848624868331,1.0,0.7759163975571308
1005,0.5811593676728173,0.6741448665004681,0.6240987196484277,0.3017056595153926,1.0,0.7758457152142375
1006,0.588836109382064,0.6830498868831943,0.6354758519435787,0.519001839531773,1.0,0.7757861466066076
1007,0.6980155213727177,0.8096980047923527,0.7840880310979365,0.29354181115870404,1.0,0.7756972755234307
1008,0.6227027356091118,0.7223351733065698,0.6844399588462386,0.31679596555133777,1.0,0.7756461561548995
1009,0.5972033743111602,0.692755914200946,0.647767899893582,0.4351481167231646,1.0,0.775595922616583
1010,0.7421845077903194,0.8609340290367706,0.8353730548144539,0.20000079405461474,1.0,0.7755382610994924
1011,0.7845148475208762,0.9100372231242165,0.8791196565089034,0.24756163704414885,1.0,0.7754903122347686
1012,0.5548551328050277,0.6436319540538322,0.5844964168126805,0.5115373678627286,1.0,0.7754531204082604
1013,0.6398203049808842,0.7421915537778258,0.7083057878390204,0.30149245134474645,1.0,0.7753860534939256
1014,0.530997100292393,0.615956636339176,0.5479495627944185,0.3319486547807419,1.0,0.7753321563345456
1015,0.4043391652911576,0.46903343173774287,0.3544892857946432,0.5776001081701329,1.0,0.7752517473605034
1016,0.7075555979458075,0.8207644936171368,0.7956420898680492,0.24494158923589557,1.0,0.7751247199510889
1017,0.587279528942777,0.6812442535736214,0.633176406271095,0.5187932622623306,1.0,0.7750497874692938
1018,0.4637726660713593,0.5379762926427769,0.4440006625697761,0.6253215131007953,1.0,0.7749331975595652
1019,0.46557562693548976,0.5400677272451682,0.4467735638297993,0.6051822018436895,1.0,0.7747888415713103
1020,0.4896948798511675,0.5680460606273544,0.4840305966937983,0.47746913107484507,1.0,0.7745735507582916
1021,0.7920690104568432,0.9188000521299382,0.8863659505108865,0.1824992894971763,1.0,0.7743581550850671
1022,0.6950754363444923,0.8062875061596112,0.7804755823328335,0.3742776819570103,1.0,0.7741792594610162
1023,0.6850964083377988,0.7947118336718467,0.7680356613847017,0.3850020627528255,1.0,0.7740256461229658
1024,0.48838273396082615,0.5665239713945585,0.48199829886561474,0.3645152854185297,1.0,0.7738534936553003
1025,0.8574143917092384,0.9946006943827167,0.9421442143253155,0.15670491892763247,1.0,0.7736582070956046
1026,0.6707205156771417,0.7780357981854845,0.7496396755970118,0.32133139306732933,1.0,0.7734887657553093
1027,0.5372711881752694,0.6232345782833126,0.5576037303120506,0.5095470047652834,1.0,0.773353673071272
1028,0.44494369478606477,0.5161346859518352,0.41519757848353867,0.4247047980111119,1.0,0.7732004645405054
1029,0.7930716690863601,0.9199631361401778,0.8873150564895639,0.20619994129864633,1.0,0.7730132508899413
1030,0.7210122243400068,0.836374180234408,0.8114969351209531,0.2791177290762424,1.0,0.7728445204795803
1031,0.5534987857132218,0.6420585914273373,0.5824321805268923,0.4856342541910161,1.0,0.7727253367524971
1032,0.7468377303599426,0.8663317672175336,0.8404430482530976,0.29936209932773067,1.0,0.7726172822740971
1033,0.46604721869885407,0.5406147736906708,0.44749921689625793,0.5763994684312558,1.0,0.7725132275651378
1034,0.5951294750845724,0.690350191098104,0.6447322301553488,0.4817559149834037,1.0,0.7723998059534715
1035,0.6661165518073365,0.7726952000965105,0.7436328899493483,0.2412691935475814,1.0,0.7722908417311274
1036,0.8051070991125918,0.9339242349706066,0.8984766841275014,0.22341718405122854,1.0,0.7722074483351564
1037,0.9719040270160815,1.0,1.0,0.021704564712123744,1.0,0.7721250797520971
1038,0.6785485214871579,0.7871162849251033,0.7597252242949103,0.29269816851325847,1.0,0.7720796074577043
1039,0.539888605032569,0.6262707818377801,0.5616232049034601,0.5664759853575236,1.0,0.7720619364980017
1040,0.6654916290530504,0.7719702897015385,0.7428133278907362,0.2537046181942,1.0,0.772014845931472
1041,0.42791921451106224,0.49638628883283226,0.3894686196188609,0.6513790807598185,1.0,0.7719615277121639
1042,0.679069491988232,0.7877206107063491,0.760390658652712,0.32819327849315727,1.0,0.7718638144059524
1043,0.6922692131380104,0.8030322872400921,0.7770051238888014,0.36241342288890843,1.0,0.77183071243621
1044,0.5366275111882948,0.622487912978422,0.5566144962045094,0.4618388457865987,1.0,0.7718327051247009
1045,0.6305794846043814,0.7314722021410826,0.6955022352888248,0.318176432710513,1.0,0.7718054454926333
1046,0.5135590926204978,0.5957285474397775,0.521008547510822,0.5053792809024601,1.0,0.7717837012099202
1047,0.6328225305911113,0.7340741354856891,0.698627704770512,0.34214932673311116,1.0,0.7717641311319428
1048,0.5156659859479629,0.598172543699637,0.5242698703481132,0.6242169997361107,1.0,0.7717139139430372
1049,0.574507061732079,0.6664281916092117,0.6141686054904971,0.5256177769357456,1.0,0.7716803762122517
1050,0.6432300577334638,0.746146866970818,0.712980814973198,0.30184960876696304,1.0,0.7716375065731707
1051,0.8450251921670414,0.9802292229137681,0.9324970144701807,0.10987692064977785,1.0,0.7716030013378984
1052,0.5983486345476318,0.694084416075253,0.649441071607313,0.3435112517358481,1.0,0.7716111516886224
1053,0.5373556621380075,0.6233325680800887,0.5577335321610151,0.3865727447956718,1.0,0.771597462760365
1054,0.7067593829307709,0.8198408841996944,0.7946876671555612,0.27065107558015183,1.0,0.7715826534511444
1055,0.5583525221765187,0.6476889257247617,0.5898102170487837,0.5267557310975929,1.0,0.7715969196875245
1056,0.6256056258663659,0.7257025260049845,0.6885323430871138,0.2804050851399985,1.0,0.771597959406733
1057,0.4992938393434055,0.5791808536383505,0.49890545211938325,0.5667278700158229,1.0,0.7715770522325851
1058,0.5737126922039179,0.6655067229565448,0.6129786498774794,0.3154724427003397,1.0,0.771537980723632
1059,0.7049111708611692,0.8176969581989564,0.7924652519480937,0.25100503553831643,1.0,0.7715051473473595
1060,0.46860725921684865,0.5435844206915444,0.45144090917692115,0.6835274010242887,1.0,0.771517578820966
1061,0.6104506054831486,0.7081227023604524,0.666976109033905,0.46009725631026516,1.0,0.7714850734804088
1062,0.6259493879584678,0.7261012900318227,0.6890157783877094,0.4179233584786544,1.0,0.7714574933807887
1063,0.843864155990829,0.9788824209493617,0.9315712465026937,0.11437130761667856,1.0,0.771418869583373
1064,0.47344469216971763,0.5491958429168725,0.4588996370738787,0.39430531298002885,1.0,0.7714009832613381
1065,0.7469494581194825,0.8664613714185999,0.8405639923586348,0.27901900195084767,1.0,0.7713450936831421
1066,0.7314819020196317,0.8485190063427729,0.8234684964869996,0.33090840534206806,1.0,0.7712723171874023
1067,0.6030386814913394,0.6995248705299538,0.65626869244638,0.4856677805158343,1.0,0.7711800725545845
1068,0.40726734838963585,0.47243012413197766,0.35878527570438723,0.6644883592232814,1.0,0.7710842249890841
1069,0.5163809795478186,0.5990019362754696,0.5253763336426458,0.6134077249953725,1.0,0.7709441184294079
1070,0.4628101534613746,0.5368597780151946,0.442521263249972,0.6928437571407607,1.0,0.770809400311518
1071,0.37372315874434664,0.43351886414344215,0.3105239570071353,0.49101396729776786,1.0,0.7707050124439621
1072,0.6764081276553591,0.7846334280802166,0.7569836920421087,0.32493701155336113,1.0,0.770545005639957
1073,0.6373899238358062,0.7393723116495352,0.7049571338467213,0.3895775026681615,1.0,0.7703973617272453
1074,0.6226817163798545,0.7223107910006313,0.6844102617791445,0.2717487551647589,1.0,0.7702615718678505
1075,0.68505697480503,0.7946660907738349,0.767985960790301,0.23863695638786714,1.0,0.7701452314958144
1076,0.6425203742380136,0.7453236341160958,0.7120100206710215,0.4451678681925359,1.0,0.7700231865570106
1077,0.4277472832073267,0.49618684852049905,0.3892106157098516,0.5241265370206728,1.0,0.769932471099523
1078,0.643453462828676,0.7464060168812643,0.7132861719955215,0.3593337623614141,1.0,0.7698383242564197
1079,0.3285129850805421,0.3810750626934289,0.24936563300780246,0.6862340505129335,1.0,0.7697606467283327
1080,0.7023010390095435,0.8146692052510706,0.7893101225955235,0.37313050903899564,1.0,0.7696330341432808
1081,0.7612455599221007,0.883044849509637,0.8557327446196357,0.2715870988690933,1.0,0.7695434630187614
1082,0.8494224262344249,0.985330014431933,0.9359693518448942,0.11716001623102927,1.0,0.7695176059093292
1083,0.6520591168450879,0.756388575540302,0.7249582020551302,0.4235283351197924,1.0,0.7695275702051516
1084,0.596415594399609,0.6918420895035465,0.6466156623652459,0.3733235949694024,1.0,0.7695584415756067
1085,0.7578606875292953,0.8791183975339826,0.8521962891418366,0.31060894389886945,1.0,0.7695973209163465
1086,0.6512775823206639,0.7554819954919703,0.7239055564073729,0.3389592832137988,1.0,0.7696612762237713
1087,0.5230472141260964,0.6067347683862719,0.5356837025950706,0.33985181373266793,1.0,0.7697253971382869
1088,0.5331398224609695,0.6184421940547247,0.5512495187027939,0.37016461933106565,1.0,0.7697776358150876
1089,0.520490704531861,0.6037692172569588,0.531732839307095,0.4351813736104051,1.0,0.769808474035544
1090,0.5519144344999725,0.6402207440199681,0.5800185880813735,0.5532667806654866,1.0,0.7698137760087316
1091,0.5153237735855655,0.597775577359256,0.5237402363693995,0.5600648198481274,1.0,0.7697869737446201
1092,0.5629154841114469,0.6529819615692785,0.5967226815476893,0.34016028282778177,1.0,0.769703880001285
1093,0.6876142871580437,0.7976325731033308,0.7712003155262732,0.3152463297877429,1.0,0.7696120323360399
1094,0.8725354124042094,1.0,0.9533547587171269,0.13582538170808003,1.0,0.769530369534946
1095,0.6490041138695154,0.752844772088638,0.720834996988037,0.2819433388751813,1.0,0.7695091955387279
1096,0.7913477833672932,0.9179634287060602,0.8856814083435578,0.22383021719682017,1.0,0.7695368735053404
1097,0.6191424040231404,0.7182051886668429,0.6793965937867159,0.40898462073524905,1.0,0.7695522217817636
1098,0.7380920743401317,0.8561868062345529,0.8308610051249992,0.22148449315203195,1.0,0.7695569843071457
1099,0.8202970007047317,0.9515445208174889,0.9119600323467194,0.13639010582507308,1.0,0.7696038142118237
1100,0.4891191179247383,0.5673781767926964,0.48313879145130645,0.4831904038497212,1.0,0.7696797518908862
1101,0.6597162906755043,0.7652708971835851,0.7351919885466898,0.25588251653248045,1.0,0.7697389581340435
1102,0.6237784498976152,0.7235830018812337,0.6859585419753713,0.41899523802203575,1.0,0.7697909696107665
1103,0.3762376825821277,0.4364357117952682,0.3140642141656864,0.45690998422415563,1.0,0.7698688442945767
1104,0.5919246720995868,0.6866326196355207,0.6400267804927969,0.39744571260491013,1.0,0.7698730702382572
1105,0.8979031329039096,1.0,0.9708179408257165,0.07615451878108297,1.0,0.7699281857706487
1106,0.6557246170712694,0.7606405558026725,0.7298752690162451,0.4143144709867151,1.0,0.77003866171481
1107,0.4283070523813108,0.49683618076232056,0.39005076276452594,0.5224190037676165,1.0,0.7701578633120305
1108,0.5396311372924577,0.625972119259251,0.5612280470714149,0.32683130858004006,1.0,0.770224941336916
1109,0.6342844785201958,0.7357699950834272,0.700658763539904,0.3717593530817615,1.0,0.7702750541333578
1110,0.6805978052786437,0.7894934541232268,0.76233856758062,0.27769298096139533,1.0,0.7703303381446641
1111,0.8371946016835967,0.9711457379529723,0.9261803577548271,0.12448610654149628,1.0,0.7703728780291791
1112,0.34680496734174543,0.40229376211642476,0.27351449806788575,0.5868076885852386,1.0,0.7704236240729079
1113,0.7203341148103369,0.835587573179991,0.8107105075641687,0.247446510072399,1.0,0.7704353987055415
1114,0.61817433310644,0.7170822264034705,0.6780207503380716,0.33268804089864223,1.0,0.7704613125849653
1115,0.6061712946016049,0.7031587017378618,0.6608067321848305,0.4669196110607947,1.0,0.7705021409499129
1116,0.7874335015293643,0.9134228617740627,0.8819393942259198,0.25399723215875913,1.0,0.7705780742471879
1117,0.5466307649064656,0.6340916872915001,0.5719520335903772,0.34518087459734353,1.0,0.77066610756819
1118,0.6948279412997602,0.806000411907722,0.7801703860051541,0.3606951970050519,1.0,0.7707441831120353
1119,0.43914940312602396,0.5094133076261879,0.40640248918115884,0.5218635635765004,1.0,0.7708615063391064
1120,0.34445357767993073,0.3995661501087197,0.27036300331332996,0.7365503743313534,1.0,0.7709705531490796
1121,0.6789271854872763,0.7875555351652406,0.7602089630875262,0.4146590598708399,1.0,0.7710501851203628
1122,0.7963496475304889,0.9237655911353672,0.8903972556201156,0.23655489162899346,1.0,0.7711070626040131
1123,0.6202667777073992,0.7195094621405832,0.6809921602743566,0.41362832683969575,1.0,0.7711804631211672
1124,0.8004243047159015,0.9284921934704459,0.8941844441296325,0.1827880821751921,1.0,0.7712399922892932
1125,0.49103181854796,0.5695969095156337,0.48610164746415235,0.5813528603770535,1.0,0.7713539030651113
1126,0.4338573993145701,0.5032745832049014,0.39840326421566763,0.7322184316992348,1.0,0.771398447654486
